MMAF_CODE,MMSI,STATION_NM,STATION_TYPE1,STATION_TYPE2,MMSI_TYPE,VIRTUAL_MMSI,MMSI_EXT_NM,REAL_MMSI,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_INST,RACON_INST,BATTERY_INST,CHARGER_INST,CHARGER_INST,DATALOGGER_INST,SPARE_INST,MAIN_VOLT_INST,SOLAR_VOLT_INST,BATTERY_VOLT_INST,SPARE_VOLT_INST,AIS_CURR_INST,LANTERN_CURR_INST,DATALOGGER_CURR_INST,SPARE_CURR_INST,WIND_SPEED_INST,WIND_DIRECT_INST,AIR_TEMPER_INST,HUMIDITY_INST,DEW_POINT_INST,AIR_PRESSURE_INST,HORIZON_VISIBL_INST,WATER_LEVEL_INST,CURRENT1_INST,CURRENT2_INST,CURRENT3_INST,WAVE_HEIGHT_INST,WAVE_DRC_INST,SWELL_HEIGHT_INST,SWELL_DRC_INST,WATER_TEMPER_INST,PRECIPI_TYPE_INST,SALINTITY_INST,ICE_INST,HEAT_PROSTR_INST,HELIOGRAPH_INST,OXYGEN_INST,OXYGEN_SATUR_INST,PH_INST,CHLOROPHYLL_INST,MUDDINESS_INST,PRECIPI_INST,TREE_DEPTH,TREE_OD,PARENT_MMSI,PROCESS_STATUS,VTS_ID,BASESTATION_ID,CHARGER_CURR_INST,DISCHARGER_CURR_INST,STATION_IMG,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT,TIDE_INST,WAVE_PERIOD_INST
103,994402937,내발항남방파제등대,2,0,1,,,994402937,34.48111111,127.3438889,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402937,4403306,1,1,,,,,,,
103,994402938,나로도동방파제등대,2,0,1,,,994402938,34.45611111,127.4536111,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402938,4403306,1,1,,,,,,,
103,994402939,풍남항서방파제등대,2,0,1,,,994402939,34.51222222,127.2525,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,4,,994402939,4403306,1,1,,,,,,,
103,994402940,녹동항남방파제등대,2,0,1,,,994402940,34.52055556,127.14,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,4,,994402940,4403307,1,1,,,,,,,
103,994402941,녹동항북방파제등대,2,0,1,,,994402941,34.52722222,127.1233333,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,4,,994402941,4403307,1,1,,,,,,,
113,4403321,오동도등대(유인),2,0,1,,,4403321,34.74166667,127.77,,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,4403321,4403305,1,1,,,,,,,
103,994402948,돌산항동방파제등대,2,0,1,,,994402948,34.61305556,127.7222222,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994402915,4403305,1,1,,,,,,,
103,994402914,여수구항방파제하멜등대,2,0,1,,,994402914,34.73638889,127.7469444,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994402914,4403305,1,1,,,,,,,
103,994402915,작금항방파제등대,2,0,1,,,994402915,34.59166667,127.7652778,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994402915,4403305,1,1,,,,,,,
103,994402911,구몽암등대,2,0,1,,,994402911,34.47277778,127.7661111,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402911,4403305,1,1,,,,,,,
103,999999167,여자만통신여등표-T,1,0,1,,,999999167,34.78375,127.5428167,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999167,4403305,1,1,,,,,,,
103,999999124,풍남항도제북등대-T,2,0,1,,,999999124,34.51933333,127.2501667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999124,4403306,1,1,,,,,,,
103,999999116,함지여등표,0,0,1,,,999999116,34.73501667,127.6739333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999116,4403305,1,1,,,,,,,
103,999999145,죽도북방등부표-T,0,0,1,,,999999145,34.70716667,127.6296667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999145,4403305,1,1,,,,,,,
103,999999158,광양항묘도수도제97호등부표-T,0,0,1,,,999999158,34.84233333,127.6711667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999158,4403305,1,1,,,,,,,
103,999999141,까막여등표-T,1,0,1,,,999999141,34.2305,127.2718333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999141,4403306,1,1,,,,,,,
103,999999146,거문도항고도서방파제등대-T,2,0,1,,,999999146,34.02866667,127.3076667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999146,4403306,1,1,,,,,,,
103,999999106,엄수도등부표-T,0,0,1,,,999999106,34.90903333,127.8215306,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999106,4403315,1,1,,,,,,,
103,999999151,광양항제04호등부표-T,0,0,1,,,999999151,34.85966667,127.7928333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999151,4403315,1,1,,,,,,,
103,999999138,광양항제42호등부표-T,0,0,1,,,999999138,34.87916667,127.7716667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999138,4403315,1,1,,,,,,,
103,999999134,광양항제43호등부표-T,0,0,1,,,999999134,34.88333333,127.7616667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999134,4403315,1,1,,,,,,,
103,999999076,소유등표-T,1,0,1,,,999999076,34.52588889,127.7751389,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999076,4403305,1,1,,,,,,,
103,999999050,광양항제46호등부표-T,0,0,1,,,999999050,34.89074444,127.7598556,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999050,4403315,1,1,,,,,,,
103,994402917,광양항등표,1,1,1,,,994402917,34.88194444,127.7597222,,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402917,4403315,1,1,,,,,,,
103,994402925,중결도등대,2,1,1,,,994402925,34.31375,127.2403056,,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402925,4403306,1,1,,,,,,,
103,999999077,연도항방파제북단등대-T,2,0,1,,,999999077,34.42919444,127.7901944,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999077,4403305,1,1,,,,,,,
103,994402909,광양항묘도수도제86호등부표,0,0,1,,,994402909,34.86972222,127.6927778,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402909,4403315,1,1,,,,,,,
103,994402908,광양항묘도수도제85호등부표,0,0,1,,,994402908,34.86472222,127.6955556,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402917,4403315,1,1,,,,,,,
103,994402905,광양항제35호등부표,0,0,1,,,994402905,34.89388889,127.6666667,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402905,4403315,1,1,,,,,,,
103,994402904,광양항제21호등부표,0,0,1,,,994402904,34.90611111,127.6983333,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402904,4403315,1,1,,,,,,,
103,994402903,광양항제12호등부표,0,0,1,,,994402903,34.88805556,127.7563889,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402903,4403315,1,1,,,,,,,
103,994402947,여수구항등대,2,0,1,,,994402947,34.73777778,127.7336111,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994402949,4403305,1,1,,,,,,,
103,994402902,광양항제05호등부표,0,0,1,,,994402902,34.87111111,127.7636111,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402902,4403315,1,1,,,,,,,
103,994402901,광양항제01호등부표,0,0,1,,,994402901,34.84694444,127.7952778,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,,994402901,4403315,1,1,,,,,,,
103,994401543,여수해만DW제08호등부표,0,0,1,,,994401543,34.83333333,127.8044444,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994401543,4403305,1,1,,,,,,,
103,994401542,여수해만DW제07호등부표,0,0,1,,,994401542,34.83333333,127.7980556,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994401542,4403305,1,1,,,,,,,
103,994401541,여수해만DW제02호등부표,0,0,1,,,994401541,34.76138889,127.8244444,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994401541,4403305,1,1,,,,,,,
103,994401540,여수해만DW제01호등부표,0,0,1,,,994401540,34.76027778,127.8183333,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994401540,4403305,1,1,,,,,,,
103,994402955,여초등표,1,1,1,,,994402955,34.688,127.6990556,,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994402955,4403305,1,1,,,,,,,
103,994402944,대단등대,2,0,1,,,994402944,34.65780556,127.8081944,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994402944,4403305,1,1,,,,,,,
103,994403111,여수해만중앙C호유도등부표,0,-1,1,,,994403111,34.72083333,127.8366667,,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,2,,994403111,4403305,1,1,,,,,,,
103,994403110,여수해만중앙A호유도등부표,0,1,1,,,994403110,34.59472222,127.9452778,,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,1,0,2,,994403110,4403305,1,1,,,,,,,
103,994402916,함구미등대,2,0,1,,,994402916,34.53888889,127.6966667,,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402916,4403305,1,1,,,,,,,
103,994402913,백금등대,2,0,1,,,994402913,34.49638889,127.8263889,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402913,4403305,1,1,,,,,,,
103,994402956,고서등대,2,0,1,,,994402956,34.54372222,127.6480833,,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,0,3,,994402956,4403306,1,1,,,,,,,
103,999999162,득량만대금서방등표-T,1,0,1,,,999999162,34.69516667,127.235,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999162,4403306,1,1,,,,,,,
103,999999163,장예큰여등표-T,1,0,1,,,999999163,34.55966667,127.1126667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999163,4403306,1,1,,,,,,,
103,999999143,검등여등표-T,1,0,1,,,999999143,34.4655,127.2838333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999143,4403306,1,1,,,,,,,
103,999999161,오동도등대(무인)-T,2,0,1,,,999999161,34.44183333,127.0935,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999161,4403306,1,1,,,,,,,
103,999999153,신흥등표-T,1,0,1,,,999999153,34.59833333,127.1405,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999153,4403306,1,1,,,,,,,
103,999999154,연흥도등표-T,1,0,1,,,999999154,34.4686,127.0866833,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999154,4403306,1,1,,,,,,,
103,999999150,사포기도등표-T,1,0,1,,,999999150,34.52533333,127.1123333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999150,4403306,1,1,,,,,,,
103,999999127,발포항오동도등대-T,2,0,1,,,999999127,34.47883333,127.3451667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999127,4403307,1,1,,,,,,,
103,999999118,삼암등표-T,1,0,1,,,999999118,34.49066667,127.4391667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999118,4403307,1,1,,,,,,,
103,999999139,나로도서방파제등대-T,2,0,1,,,999999139,34.45533333,127.4521667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999139,4403307,1,1,,,,,,,
103,999999135,나로도항북방파제등대-T,2,0,1,,,999999135,34.46833333,127.4473333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999135,4403307,1,1,,,,,,,
103,999999131,써래여등표-T,1,0,1,,,999999131,34.44183333,127.3165,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999131,4403307,1,1,,,,,,,
103,999999132,모녀도등표-T,1,0,1,,,999999132,34.43166667,127.2183333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999132,4403306,1,1,,,,,,,
103,999999122,풍남항도제남등대-T,2,0,1,,,999999122,34.51633333,127.25,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999122,4403306,1,1,,,,,,,
103,999999123,시산도북등대-T,2,0,1,,,999999123,34.41483333,127.2428333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999123,4403307,1,1,,,,,,,
103,999999120,하여등표-T,1,0,1,,,999999120,34.72816667,127.2808333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999120,4403306,1,1,,,,,,,
103,999999099,소삼부도등대-T,2,0,1,,,999999099,34.04316667,127.3618333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999099,4403306,1,1,,,,,,,
103,999999095,거문도항고도동방파제등대-T,2,0,1,,,999999095,34.03,127.31,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999095,4403306,1,1,,,,,,,
103,999999094,거문도동도남방파제등대-T,2,0,1,,,999999094,34.0325,127.3097222,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999094,4403306,1,1,,,,,,,
103,999999092,거문도동도북방파제등대-T,2,0,1,,,999999092,34.05783333,127.3026667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999092,4403306,1,1,,,,,,,
103,999999027,거문도서도북방파제등대-T,2,0,1,,,999999027,34.05716667,127.3006667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999027,4403306,1,1,,,,,,,
103,999999128,낭도항북파제제남단등대-T,2,0,1,,,999999128,34.60145,127.5342,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999128,4403305,1,1,,,,,,,
103,999999119,여자도남방등대-T,2,0,1,,,999999119,34.7495,127.5158333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999119,4403305,1,1,,,,,,,
103,999999159,월포등표-T,1,0,1,,,999999159,34.49583333,127.7605556,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999159,4403305,1,1,,,,,,,
103,999999157,고탁여등부표-T,0,0,1,,,999999157,34.55916667,127.7255556,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999157,4403305,1,1,,,,,,,
103,999999100,엄수도등표-T,1,0,1,,,999999100,34.90933333,127.825,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999100,4403315,1,1,,,,,,,
103,999999148,여수해만DW제06호등부표-T,0,0,1,,,999999148,34.8095,127.8113333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999148,4403305,1,1,,,,,,,
103,999999096,금산등대-T,2,0,1,,,999999096,34.71016667,127.9813889,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999096,4403315,1,1,,,,,,,
103,999999142,여수해만DW제04호등부표-T,0,0,1,,,999999142,34.7955,127.8128333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999142,4403305,1,1,,,,,,,
103,999999045,장군도등대-T,2,0,1,,,999999045,34.73362944,127.7352897,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999045,4403305,1,1,,,,,,,
103,999999088,낭도항남방파제등대-T,2,0,1,,,999999088,34.59955,127.53205,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999088,4403305,1,1,,,,,,,
103,999999087,추도북서방등표-T,1,0,1,,,999999087,34.61083333,127.5677778,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999087,4403305,1,1,,,,,,,
103,999999086,칠여등표-T,1,0,1,,,999999086,34.60138889,127.6136111,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999086,4403305,1,1,,,,,,,
103,999999085,안도항동방파제등대-T,2,0,1,,,999999085,34.477075,127.7952111,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999085,4403305,1,1,,,,,,,
103,999999084,금성등표-T,1,0,1,,,999999084,34.59177778,127.7553333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999084,4403305,1,1,,,,,,,
103,999999083,대횡간도등표-T,1,0,1,,,999999083,34.59138889,127.7519444,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999083,4403305,1,1,,,,,,,
103,999999062,여수신항북방파제등대-T,2,0,1,,,999999062,34.75116667,127.761,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999062,4403305,1,1,,,,,,,
103,999999032,광양항묘도수도제84호등부표-T,0,0,1,,,999999032,34.86666667,127.7038889,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999032,4403315,1,1,,,,,,,
103,999999030,광양항묘도수도제90호등부표-T,0,0,1,,,999999030,34.86055556,127.6827778,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999030,4403315,1,1,,,,,,,
103,999999115,녹동항도제북단등대-T,2,0,1,,,999999115,34.52633333,127.122,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999115,4403306,1,1,,,,,,,
103,999999112,시산항도제서단등대-T,2,0,1,,,999999112,34.39958333,127.2620139,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999112,4403306,1,1,,,,,,,
103,999999111,시산항도제동단등대-T,2,0,1,,,999999111,34.40090556,127.2616333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999111,4403306,1,1,,,,,,,
103,999999110,시산항남방파제등대-T,2,0,1,,,999999110,34.39608611,127.2658833,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999110,4403306,1,1,,,,,,,
103,999999109,시산항송도동방파제등대-T,2,0,1,,,999999109,34.39570556,127.2645583,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999109,4403306,1,1,,,,,,,
103,999999130,낭도항북파제제북단등대-T,2,0,1,,,999999130,34.60395,127.53425,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999130,4403305,1,1,,,,,,,
103,999999136,거문항서도제2방파제등대-T,2,0,1,,,999999136,34.02877778,127.3061944,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,,999999136,4403306,1,1,,,,,,,
103,999999149,여수해만제17호등부표-T,0,0,1,,,999999149,34.83333333,127.7913333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999149,4403305,1,1,,,,,,,
103,999999075,일종곶등표-T,1,0,1,,,999999075,34.49130556,127.7625833,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,999999075,4403305,1,1,,,,,,,
103,999999068,여수해만제12호등부표-T,0,0,1,,,999999068,34.76277778,127.8322222,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999068,4403305,1,1,,,,,,,
103,999999067,여수해만제14호등부표-T,0,0,1,,,999999067,34.77027778,127.8319444,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999067,4403305,1,1,,,,,,,
103,999999064,삼여남방등부표-T,0,0,1,,,999999064,34.79611111,127.8178333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999064,4403305,1,1,,,,,,,
103,999999049,광양항제11호등부표-T,0,0,1,,,999999049,34.88833333,127.75,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999049,4403315,1,1,,,,,,,
103,999999043,광양항제33호등부표-T,0,0,1,,,999999043,34.89666667,127.6713889,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999043,4403315,1,1,,,,,,,
103,999999042,광양항제31호등부표-T,0,0,1,,,999999042,34.8995,127.6761667,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999042,4403315,1,1,,,,,,,
103,999999029,광양항묘도수도제96호등부표-T,0,0,1,,,999999029,34.85,127.6688889,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999029,4403315,1,1,,,,,,,
103,999999028,광양항묘도수도제83호등부표-T,0,0,1,,,999999028,34.865,127.7019444,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999028,4403305,1,1,,,,,,,
103,999999041,광양항제29호등부표-T,0,0,1,,,999999041,34.9025,127.6808333,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999041,4403315,1,1,,,,,,,
103,999999026,광양항묘도수도제82호등부표-T,0,0,1,,,999999026,34.86666667,127.7148889,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999026,4403315,1,1,,,,,,,
103,999999025,광양중마04호등부표-T,0,0,1,,,999999025,34.91805556,127.7005556,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999025,4403315,1,1,,,,,,,
103,999999040,광양항제27호등부표-T,0,0,1,,,999999040,34.9045,127.6845,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999040,4403315,1,1,,,,,,,
103,999999016,여수해만DW제03호등부표-T,0,0,1,,,999999016,34.79458333,127.808125,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,,999999016,4403305,1,1,,,,,,,
103,999999015,광양항제25호등부표-T,0,0,1,,,999999015,34.90555556,127.6902778,,,,,,,,,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,999999015,4403315,1,1,,,,,,,
